pt140,418027.465,4239304.199,978.736,
pt141,418026.698,4239305.826,978.909,
pt142,418025.084,4239306.489,979.075,
pt143,418024.071,4239308.411,979.246,
pt144,418022.033,4239309.503,979.547,
pt145,418020.722,4239311.415,979.749,
pt146,418018.642,4239312.811,979.950,
pt147,418017.650,4239314.589,980.261,
pt148,418015.331,4239315.776,980.405,
pt149,418013.908,4239317.816,980.786,
pt150,418011.391,4239318.996,981.102,
pt151,418009.364,4239321.303,981.458,
pt152,418006.355,4239322.682,981.839,
pt153,418005.230,4239324.336,982.158,
pt154,418002.449,4239325.452,982.454,
pt155,418000.599,4239327.622,982.875,
pt156,417998.536,4239328.385,983.157,
pt157,417997.207,4239330.148,983.473,
pt158,417994.656,4239331.240,983.749,
pt159,417992.753,4239333.481,984.303,
pt160,417989.574,4239334.838,984.695,
pt161,417986.687,4239337.502,985.260,
pt162,417983.813,4239338.861,985.614,
pt163,417982.443,4239340.415,985.841,
pt164,417979.954,4239341.467,986.189,
pt165,417978.080,4239343.436,986.598,
pt166,417975.515,4239344.431,986.995,
pt167,417973.318,4239346.604,987.459,
pt168,417970.649,4239347.421,987.747,
pt169,417968.079,4239349.888,988.273,
pt170,417965.221,4239350.881,988.546,
pt171,417963.602,4239352.924,988.992,
pt172,417960.134,4239354.501,989.584,
pt173,417958.600,4239356.406,989.910,
pt174,417956.327,4239357.355,990.119,
pt175,417954.760,4239359.150,990.526,
pt176,417954.720,4239359.204,990.493,
pt177,417952.316,4239360.291,990.727,
pt178,417950.251,4239362.567,991.183,
pt179,417948.800,4239362.864,991.313,
pt180,417947.519,4239364.482,991.729,
pt181,417945.878,4239364.815,991.900,
pt182,417944.864,4239366.048,992.111,
pt183,417942.566,4239366.577,992.422,
pt184,417941.195,4239368.005,992.810,
pt185,417938.787,4239368.660,992.957,
pt186,417937.413,4239370.245,993.246,
pt187,417934.970,4239370.796,993.499,
pt188,417933.156,4239372.598,993.850,
pt189,417930.072,4239373.643,994.258,
pt190,417928.091,4239375.653,994.654,
pt191,417926.233,4239376.208,994.850,
pt192,417924.851,4239377.832,995.196,
pt193,417922.064,4239378.664,995.314,
pt194,417921.292,4239379.917,995.551,
pt195,417919.181,4239380.376,995.800,
pt196,417917.352,4239382.083,996.225,
pt197,417915.667,4239382.330,996.469,
pt198,417914.189,4239383.880,996.729,
pt199,417912.597,4239383.964,996.895,
pt200,417911.955,4239385.282,997.097,
pt201,417911.166,4239384.422,997.170,
pt202,417910.688,4239385.716,997.228,
pt203,417909.813,4239385.391,997.388,
pt204,417909.372,4239384.750,997.530,
pt205,417909.029,4239384.021,997.542,
pt206,417908.887,4239383.484,997.533,
pt207,417909.711,4239383.024,997.466,
pt208,417909.977,4239383.681,997.426,
pt209,417910.366,4239384.144,997.361,
pt210,417909.847,4239381.425,997.550,
pt211,417909.475,4239379.738,997.514,
pt212,417910.863,4239379.430,997.404,
pt213,417910.651,4239377.887,997.353,
pt214,417911.948,4239377.651,997.325,
pt215,417912.074,4239375.633,997.199,
pt216,417913.355,4239375.432,997.072,
pt217,417913.064,4239373.779,996.942,
pt218,417914.508,4239373.354,996.790,
pt219,417913.874,4239372.051,996.815,
pt220,417915.187,4239371.868,996.800,
pt221,417915.556,4239370.926,996.633,
pt222,417915.755,4239369.858,996.509,
pt223,417914.887,4239369.337,996.474,
pt224,417914.645,4239370.247,996.643,
pt225,417913.905,4239370.457,996.747,
pt226,417913.538,4239369.947,996.717,
pt227,418047.075,4239280.318,976.660,
pt228,418048.149,4239279.984,976.698,
pt229,418048.339,4239278.537,976.727,
pt230,418049.665,4239277.786,976.734,
pt231,418049.894,4239276.214,976.879,
pt232,418051.104,4239275.138,976.876,
pt233,418051.479,4239273.310,976.935,
pt234,418052.890,4239271.857,976.931,
pt235,418053.039,4239270.216,976.872,
pt236,418054.323,4239268.788,976.801,
pt237,418054.682,4239267.003,976.874,
pt238,418055.761,4239265.634,976.846,
pt239,418056.050,4239263.674,976.848,
pt240,418057.333,4239261.885,976.789,
pt241,418057.620,4239259.602,976.975,
pt242,418058.916,4239257.725,976.860,
pt243,418058.747,4239256.514,976.852,
pt244,418059.868,4239254.694,976.781,
pt245,418059.857,4239252.755,976.865,
pt246,418061.212,4239250.526,976.987,
pt247,418060.987,4239248.728,976.880,
pt248,418061.869,4239247.187,976.962,
pt249,418061.623,4239245.151,976.858,
pt250,418062.415,4239243.852,976.955,
pt251,418061.979,4239242.009,976.911,
pt252,418062.809,4239239.823,976.982,
pt253,418062.382,4239237.395,976.844,
pt254,418063.131,4239235.719,976.958,
pt255,418062.693,4239233.746,976.928,
pt256,418063.353,4239231.773,977.133,
pt257,418062.635,4239230.171,977.085,
pt258,418063.392,4239228.830,977.165,
pt259,418062.834,4239227.180,977.090,
pt260,418063.443,4239225.491,977.125,
pt261,418062.697,4239223.699,977.239,
pt262,418063.193,4239221.870,977.212,
pt263,418062.258,4239219.697,977.347,
pt264,418062.702,4239218.049,977.388,
pt265,418061.699,4239216.331,977.336,
pt266,418061.879,4239214.198,977.450,
pt267,418060.638,4239212.214,977.437,
pt268,418060.862,4239209.994,977.424,
pt269,418059.837,4239208.029,977.518,
pt270,418059.863,4239205.307,977.549,
pt271,418058.888,4239203.430,977.445,
pt272,418059.176,4239201.745,977.502,
pt273,418058.015,4239199.938,977.480,
pt274,418058.305,4239198.021,977.489,
pt275,418057.285,4239196.681,977.536,
pt276,418057.136,4239195.001,977.638,
pt277,418055.972,4239193.514,977.581,
pt278,418055.812,4239191.738,977.577,
pt279,418054.150,4239190.137,977.521,
pt280,418053.953,4239188.368,977.364,
pt281,418052.313,4239186.925,977.328,
pt282,418051.620,4239184.985,977.388,
pt283,418050.041,4239184.044,977.307,
pt284,418048.830,4239181.755,977.247,
pt285,418046.755,4239180.473,977.156,
pt286,418045.457,4239178.176,977.123,
pt287,418045.467,4239178.168,977.118,
pt288,418043.671,4239177.384,977.246,
pt289,418042.541,4239175.437,977.165,
pt290,418040.341,4239174.420,977.070,
pt291,418038.501,4239172.234,977.125,
pt292,418036.278,4239171.407,977.175,
pt293,418034.422,4239169.353,977.070,
pt294,418031.854,4239168.333,977.114,
pt295,418030.123,4239166.555,977.051,
pt296,418027.687,4239165.788,977.078,
pt297,418025.662,4239163.979,977.082,
pt298,418023.615,4239163.648,977.106,
pt299,418021.561,4239161.883,977.094,
pt300,418018.809,4239161.147,977.084,
pt301,418016.985,4239159.310,977.024,
pt302,418015.170,4239159.162,977.111,
pt303,418013.272,4239157.489,977.092,
pt304,418010.883,4239157.304,977.112,
pt305,418009.077,4239155.682,977.082,
pt306,418006.714,4239155.380,977.139,
pt307,418004.871,4239153.786,977.025,
pt308,418002.503,4239153.137,977.130,
pt309,418001.020,4239151.564,977.015,
pt310,417999.400,4239151.353,977.022,
pt311,417998.650,4239150.513,976.936,
pt312,417997.652,4239151.266,976.910,
pt313,417996.462,4239150.385,976.876,
pt314,417994.684,4239150.666,976.939,
pt315,417994.805,4239150.704,976.857,
pt316,417993.219,4239149.883,977.046,
pt317,417991.045,4239150.093,976.990,
pt318,417989.545,4239149.315,977.061,
pt319,417986.556,4239149.350,977.032,
pt320,417984.942,4239148.624,977.084,
pt321,417983.559,4239149.060,977.129,
pt322,417982.602,4239148.329,977.169,
pt323,417981.294,4239148.615,977.160,
pt324,417980.837,4239148.066,977.109,
pt325,417978.451,4239147.890,977.256,
pt326,417977.631,4239148.404,977.346,
pt327,417976.841,4239147.536,977.318,
pt328,417976.027,4239148.074,977.296,
pt329,417975.304,4239147.371,977.267,
pt330,417975.267,4239147.973,977.266,
pt331,418084.885,4239269.144,972.039,
pt332,418084.097,4239269.392,972.041,
pt333,418084.230,4239270.751,972.129,
pt334,418083.212,4239271.151,972.063,
pt335,418083.641,4239270.340,972.103,
pt336,418083.464,4239272.096,972.087,
pt337,418081.986,4239272.704,971.941,
pt338,418081.497,4239274.418,971.890,
pt339,418080.143,4239274.760,971.734,
pt340,418080.127,4239275.855,971.764,
pt341,418079.076,4239276.123,971.712,
pt342,418078.989,4239277.500,971.753,
pt343,418077.892,4239278.376,971.595,
pt344,418077.976,4239279.894,971.536,
pt345,418077.037,4239280.443,971.467,
pt346,418077.013,4239282.238,971.345,
pt347,418075.925,4239283.570,971.291,
pt348,418076.027,4239285.520,971.192,
pt349,418075.037,4239286.862,971.155,
pt350,418075.198,4239288.461,971.101,
pt351,418074.203,4239289.688,971.130,
pt352,418074.693,4239291.430,971.038,
pt353,418074.057,4239292.793,970.918,
pt354,418074.998,4239294.658,970.750,
pt355,418074.715,4239296.446,970.576,
pt356,418075.738,4239297.620,970.442,
pt357,418075.414,4239299.078,970.253,
pt358,418076.694,4239300.812,970.302,
pt359,418076.623,4239302.810,970.123,
pt360,418077.876,4239304.048,970.069,
pt361,418077.935,4239305.796,969.885,
pt362,418079.569,4239307.251,969.857,
pt363,418079.846,4239309.025,969.760,
pt364,418081.220,4239309.811,969.788,
pt365,418081.518,4239311.544,969.703,
pt366,418083.230,4239312.540,969.654,
pt367,418083.691,4239314.292,969.557,
pt368,418085.293,4239315.093,969.502,
pt369,418086.019,4239316.634,969.413,
pt370,418087.717,4239317.655,969.465,
pt371,418087.964,4239319.116,969.441,
pt372,418089.596,4239319.482,969.455,
pt373,418092.580,4239317.651,969.926,
pt374,418094.541,4239317.989,969.985,
pt375,418095.547,4239319.181,970.001,
pt376,418097.618,4239319.247,969.951,
pt377,418098.071,4239320.043,969.905,
pt378,418099.820,4239319.965,969.938,
pt379,418100.939,4239321.165,969.831,
pt380,418102.842,4239321.346,969.773,
pt381,418103.869,4239322.498,969.767,
pt382,418105.597,4239322.435,969.768,
pt383,418106.710,4239323.494,969.831,
pt384,418107.876,4239323.321,969.861,
pt385,418108.520,4239324.318,969.839,
pt386,418109.958,4239324.190,969.819,
pt387,418111.173,4239325.496,969.818,
pt388,418112.277,4239325.259,969.762,
pt389,418112.658,4239326.444,969.735,
pt390,418113.879,4239326.453,969.859,
pt391,418114.259,4239327.881,969.941,
pt392,418115.190,4239328.239,969.909,
pt393,418115.049,4239328.955,969.994,
pt394,418116.226,4239329.574,970.031,
