pile119,355018.847,4348632.517,0.000,
pile120,355018.847,4348635.192,0.000,
pile121,355022.296,4348632.517,0.000,
pile122,355022.296,4348635.192,0.000,
pile123,355025.746,4348632.517,0.000,
pile124,355025.746,4348635.192,0.000,
pile125,355029.192,4348632.517,0.000,
pile126,355029.192,4348635.192,0.000,
pile127,355032.632,4348632.517,0.000,
pile128,355032.632,4348635.192,0.000,
pile129,355036.076,4348632.517,0.000,
pile130,355036.076,4348635.192,0.000,
pile131,355039.520,4348632.517,0.000,
pile132,355039.520,4348635.192,0.000,
pile133,355042.959,4348632.517,0.000,
pile134,355042.959,4348635.192,0.000,
pile135,355046.394,4348632.517,0.000,
pile136,355046.394,4348635.192,0.000,
pile137,355049.830,4348632.517,0.000,
pile138,355049.830,4348635.192,0.000,
pile139,355053.271,4348632.517,0.000,
pile140,355053.271,4348635.192,0.000,
pile141,355056.715,4348632.517,0.000,
pile142,355056.715,4348635.192,0.000,
pile143,355060.158,4348632.517,0.000,
pile144,355060.158,4348635.192,0.000,
pile145,355063.601,4348632.517,0.000,
pile146,355063.601,4348635.192,0.000,
pile147,355067.042,4348632.517,0.000,
pile148,355067.042,4348635.192,0.000,
pile149,355070.484,4348632.517,0.000,
pile150,355070.484,4348635.192,0.000,
pile151,355073.934,4348632.517,0.000,
pile152,355073.934,4348635.192,0.000,
pile153,355077.387,4348632.517,0.000,
pile154,355077.387,4348635.192,0.000,
pile155,355080.840,4348632.517,0.000,
pile156,355080.840,4348635.192,0.000,
pile157,355084.302,4348632.517,0.000,
pile158,355084.302,4348635.192,0.000,
pile159,355087.761,4348632.517,0.000,
pile160,355087.761,4348635.192,0.000,
pile161,355091.214,4348632.517,0.000,
pile162,355091.214,4348635.192,0.000,
pile163,355094.655,4348632.517,0.000,
pile164,355094.655,4348635.192,0.000,
pile165,355098.080,4348632.517,0.000,
pile166,355098.080,4348635.192,0.000,
pile167,355101.501,4348632.517,0.000,
pile168,355101.501,4348635.192,0.000,
pile169,355104.938,4348632.517,0.000,
pile170,355104.938,4348635.192,0.000,
pile171,355108.392,4348632.517,0.000,
pile172,355108.392,4348635.192,0.000,
pile173,355111.847,4348632.517,0.000,
pile174,355111.847,4348635.192,0.000,
pile175,355115.297,4348632.517,0.000,
pile176,355115.297,4348635.192,0.000,
pile177,355118.745,4348632.517,0.000,
pile178,355118.745,4348635.192,0.000,
pile179,355122.203,4348632.517,0.000,
pile180,355122.203,4348635.192,0.000,
pile181,355125.670,4348632.517,0.000,
pile182,355125.670,4348635.192,0.000,
pile183,355129.138,4348632.517,0.000,
pile184,355129.138,4348635.192,0.000,
pile185,355132.596,4348632.517,0.000,
pile186,355132.596,4348635.192,0.000,
pile187,355136.044,4348632.517,0.000,
pile188,355136.044,4348635.192,0.000,
pile189,355139.496,4348632.517,0.000,
pile190,355139.496,4348635.192,0.000,
pile191,355142.968,4348632.517,0.000,
pile192,355142.968,4348635.192,0.000,
pile193,355146.452,4348632.517,0.000,
pile194,355146.452,4348635.192,0.000,
pile195,355149.931,4348632.517,0.000,
pile196,355149.931,4348635.192,0.000,
pile197,355153.406,4348632.517,0.000,
pile198,355153.406,4348635.192,0.000,
pile199,355156.891,4348632.517,0.000,
pile200,355156.891,4348635.192,0.000,
pile201,355160.384,4348632.517,0.000,
pile202,355160.384,4348635.192,0.000,
pile203,355163.875,4348632.517,0.000,
pile204,355163.875,4348635.192,0.000,
pile205,355167.364,4348632.517,0.000,
pile206,355167.364,4348635.192,0.000,
pile207,355170.854,4348632.517,0.000,
pile208,355170.854,4348635.192,0.000,
pile209,355174.346,4348632.517,0.000,
pile210,355174.346,4348635.192,0.000,
pile211,355177.839,4348632.517,0.000,
pile212,355177.839,4348635.192,0.000,
pile213,355181.331,4348632.517,0.000,
pile214,355181.331,4348635.192,0.000,
pile215,355184.824,4348632.517,0.000,
pile216,355184.824,4348635.192,0.000,
pile217,355188.319,4348632.517,0.000,
pile218,355188.319,4348635.192,0.000,
pile219,355191.813,4348632.517,0.000,
pile220,355191.813,4348635.192,0.000,
pile221,355195.300,4348632.517,0.000,
pile222,355195.300,4348635.192,0.000,
pile223,355198.783,4348632.517,0.000,
pile224,355198.783,4348635.192,0.000,
pile225,355202.265,4348632.517,0.000,
